date,absorption_units_12_mo,demand_units,inventory_units,net_delivered_units_12_mo,horizon,market,date_calculated,slice
2022-03-31,6248.0,79926.46875,87023.0,6280.0,5 Yrs (2020-2025),"Denver,Colorado",2020-03-31,Class A
2023-03-31,4276.0,84200.4453125,91896.0,4873.0,5 Yrs (2020-2025),"Denver,Colorado",2020-03-31,Class A
2024-03-31,4142.0,88342.4609375,99720.0,7824.0,5 Yrs (2020-2025),"Denver,Colorado",2020-03-31,Class A
2025-03-31,6185.0,93146.7109375,108113.0,10734.2667,5 Yrs (2020-2025),"Denver,Colorado",2020-03-31,Class A
2020-03-31,2350.0,95520.265625,103361.0,3660.0,5 Yrs (2020-2025),"Denver,Colorado",2020-03-31,Class B
2021-03-31,2893.0,98412.2265625,105056.0,1695.0,5 Yrs (2020-2025),"Denver,Colorado",2020-03-31,Class B
2022-03-31,3232.0,101639.5234375,108901.0,3845.0,5 Yrs (2020-2025),"Denver,Colorado",2020-03-31,Class B
2023-03-31,3032.0,104672.375,113882.0,4981.0,5 Yrs (2020-2025),"Denver,Colorado",2020-03-31,Class B
2024-03-31,3713.0,108382.3828125,119036.0,5154.0,5 Yrs (2020-2025),"Denver,Colorado",2020-03-31,Class B
2025-03-31,3977.16674804688,111319.4609375,124985.0,7529.5,5 Yrs (2020-2025),"Denver,Colorado",2020-03-31,Class B
2020-03-31,121.0,73309.390625,77473.0,258.0,5 Yrs (2020-2025),"Denver,Colorado",2020-03-31,Class C
2021-03-31,-68.0,73239.0625,77524.0,51.0,5 Yrs (2020-2025),"Denver,Colorado",2020-03-31,Class C
2022-03-31,760.0,73999.3203125,77686.0,162.0,5 Yrs (2020-2025),"Denver,Colorado",2020-03-31,Class C
2023-03-31,-479.0,73522.140625,77807.0,121.0,5 Yrs (2020-2025),"Denver,Colorado",2020-03-31,Class C
2024-03-31,-335.0,73187.7578125,78029.0,222.0,5 Yrs (2020-2025),"Denver,Colorado",2020-03-31,Class C
2025-03-31,-1109.40002441406,72213.734375,78031.0,2.0,5 Yrs (2020-2025),"Denver,Colorado",2020-03-31,Class C
2020-03-31,300.0,5052.32861328125,5949.0,870.0,5 Yrs (2020-2025),"Detroit,Michigan",2020-03-31,Class A
2021-03-31,1125.0,6176.9677734375,7081.0,1132.0,5 Yrs (2020-2025),"Detroit,Michigan",2020-03-31,Class A
2022-03-31,1046.0,7222.37353515625,7595.0,514.0,5 Yrs (2020-2025),"Detroit,Michigan",2020-03-31,Class A
2023-03-31,201.0,7421.0908203125,8041.0,446.0,5 Yrs (2020-2025),"Detroit,Michigan",2020-03-31,Class A
2024-03-31,667.0,8084.7763671875,9608.0,1567.0,5 Yrs (2020-2025),"Detroit,Michigan",2020-03-31,Class A
2025-03-31,811.5,8620.1630859375,9694.0,565.4667,5 Yrs (2020-2025),"Detroit,Michigan",2020-03-31,Class A
2020-03-31,753.0,59296.4765625,63875.0,1536.0,5 Yrs (2020-2025),"Detroit,Michigan",2020-03-31,Class B
2021-03-31,2231.0,61512.59375,65091.0,1216.0,5 Yrs (2020-2025),"Detroit,Michigan",2020-03-31,Class B
2022-03-31,2656.0,64150.03515625,67212.0,2121.0,5 Yrs (2020-2025),"Detroit,Michigan",2020-03-31,Class B
2023-03-31,-213.0,63930.95703125,68905.0,1693.0,5 Yrs (2020-2025),"Detroit,Michigan",2020-03-31,Class B
2024-03-31,1407.0,65326.0703125,71217.0,2312.0,5 Yrs (2020-2025),"Detroit,Michigan",2020-03-31,Class B
2025-03-31,2400.43334960938,67128.4375,72350.0,1557.3667,5 Yrs (2020-2025),"Detroit,Michigan",2020-03-31,Class B
2020-03-31,-161.0,139428.796875,148288.0,-26.0,5 Yrs (2020-2025),"Detroit,Michigan",2020-03-31,Class C
2021-03-31,2402.0,141829.59375,148323.0,35.0,5 Yrs (2020-2025),"Detroit,Michigan",2020-03-31,Class C
2022-03-31,-195.0,141636.09375,148559.0,236.0,5 Yrs (2020-2025),"Detroit,Michigan",2020-03-31,Class C
2023-03-31,-4005.0,137632.6875,148503.0,-56.0,5 Yrs (2020-2025),"Detroit,Michigan",2020-03-31,Class C
2024-03-31,296.0,137930.375,148509.0,6.0,5 Yrs (2020-2025),"Detroit,Michigan",2020-03-31,Class C
2025-03-31,897.566650390625,138352.203125,148509.0,0.0,5 Yrs (2020-2025),"Detroit,Michigan",2020-03-31,Class C
2020-03-31,1978.0,13665.8876953125,15750.0,2111.0,5 Yrs (2020-2025),"East Bay,California",2020-03-31,Class A
2021-03-31,2133.0,15786.3466796875,19692.0,3942.0,5 Yrs (2020-2025),"East Bay,California",2020-03-31,Class A
2022-03-31,3636.0,19420.01953125,21702.0,2010.0,5 Yrs (2020-2025),"East Bay,California",2020-03-31,Class A
2023-03-31,1785.0,21203.2578125,23992.0,2290.0,5 Yrs (2020-2025),"East Bay,California",2020-03-31,Class A
2024-03-31,1712.0,22915.080078125,25625.0,1633.0,5 Yrs (2020-2025),"East Bay,California",2020-03-31,Class A
2025-03-31,1685.96667480469,24281.048828125,27354.0,1729.0,5 Yrs (2020-2025),"East Bay,California",2020-03-31,Class A
2020-03-31,232.0,36767.171875,39315.0,878.0,5 Yrs (2020-2025),"East Bay,California",2020-03-31,Class B
2021-03-31,6.0,36774.55078125,39741.0,426.0,5 Yrs (2020-2025),"East Bay,California",2020-03-31,Class B
2022-03-31,1716.0,38491.2265625,40622.0,881.0,5 Yrs (2020-2025),"East Bay,California",2020-03-31,Class B
2023-03-31,636.0,39125.24609375,43140.0,2518.0,5 Yrs (2020-2025),"East Bay,California",2020-03-31,Class B
2024-03-31,1680.0,40804.7421875,44268.0,1128.0,5 Yrs (2020-2025),"East Bay,California",2020-03-31,Class B
2025-03-31,1190.26672363281,41536.2890625,44455.0,612.3333,5 Yrs (2020-2025),"East Bay,California",2020-03-31,Class B
2020-03-31,-497.0,115792.734375,121583.0,0.0,5 Yrs (2020-2025),"East Bay,California",2020-03-31,Class C
2021-03-31,-1387.0,114414.5625,121592.0,9.0,5 Yrs (2020-2025),"East Bay,California",2020-03-31,Class C
2022-03-31,1324.0,115731.609375,121593.0,1.0,5 Yrs (2020-2025),"East Bay,California",2020-03-31,Class C
2023-03-31,-1175.0,114562.046875,121658.0,65.0,5 Yrs (2020-2025),"East Bay,California",2020-03-31,Class C
2024-03-31,-172.0,114389.28125,121671.0,13.0,5 Yrs (2020-2025),"East Bay,California",2020-03-31,Class C
2025-03-31,527.033325195313,114915.4375,121671.0,0.0,5 Yrs (2020-2025),"East Bay,California",2020-03-31,Class C
2020-03-31,2139.0,19296.556640625,21134.0,1627.0,5 Yrs (2020-2025),"Fort Lauderdale,Florida",2020-03-31,Class A
2021-03-31,3414.0,22710.11328125,26145.0,5011.0,5 Yrs (2020-2025),"Fort Lauderdale,Florida",2020-03-31,Class A
2022-03-31,3224.0,25933.384765625,27986.0,1841.0,5 Yrs (2020-2025),"Fort Lauderdale,Florida",2020-03-31,Class A
2023-03-31,1429.0,27362.111328125,30098.0,2112.0,5 Yrs (2020-2025),"Fort Lauderdale,Florida",2020-03-31,Class A
2024-03-31,2667.0,30028.77734375,33093.0,2995.0,5 Yrs (2020-2025),"Fort Lauderdale,Florida",2020-03-31,Class A
2025-03-31,2219.06665039063,31409.328125,34886.0,2651.4,5 Yrs (2020-2025),"Fort Lauderdale,Florida",2020-03-31,Class A
2020-03-31,440.0,41595.84375,44077.0,397.0,5 Yrs (2020-2025),"Fort Lauderdale,Florida",2020-03-31,Class B
2021-03-31,1687.0,43280.5625,45596.0,1519.0,5 Yrs (2020-2025),"Fort Lauderdale,Florida",2020-03-31,Class B
2022-03-31,1447.0,44725.859375,46446.0,850.0,5 Yrs (2020-2025),"Fort Lauderdale,Florida",2020-03-31,Class B
2023-03-31,38.0,44764.51171875,47430.0,984.0,5 Yrs (2020-2025),"Fort Lauderdale,Florida",2020-03-31,Class B
2024-03-31,1302.0,46062.36328125,49805.0,2375.0,5 Yrs (2020-2025),"Fort Lauderdale,Florida",2020-03-31,Class B
2025-03-31,1503.59997558594,47079.73828125,51599.0,2330.5,5 Yrs (2020-2025),"Fort Lauderdale,Florida",2020-03-31,Class B
2020-03-31,-91.0,53619.01171875,56193.0,-16.0,5 Yrs (2020-2025),"Fort Lauderdale,Florida",2020-03-31,Class C
2021-03-31,274.0,53893.203125,56201.0,8.0,5 Yrs (2020-2025),"Fort Lauderdale,Florida",2020-03-31,Class C
2022-03-31,489.0,54382.2734375,56170.0,-31.0,5 Yrs (2020-2025),"Fort Lauderdale,Florida",2020-03-31,Class C
2023-03-31,-266.0,54116.05078125,56321.0,151.0,5 Yrs (2020-2025),"Fort Lauderdale,Florida",2020-03-31,Class C
2024-03-31,-509.0,53608.0546875,56369.0,48.0,5 Yrs (2020-2025),"Fort Lauderdale,Florida",2020-03-31,Class C
2025-03-31,0.5,53565.27734375,56513.0,144.0,5 Yrs (2020-2025),"Fort Lauderdale,Florida",2020-03-31,Class C
2020-03-31,297.0,1934.57934570313,2158.0,442.0,5 Yrs (2020-2025),"Fresno,California",2020-03-31,Class A
2021-03-31,220.0,2154.44091796875,2177.0,19.0,5 Yrs (2020-2025),"Fresno,California",2020-03-31,Class A
2022-03-31,488.0,2641.73950195313,2749.0,572.0,5 Yrs (2020-2025),"Fresno,California",2020-03-31,Class A
2023-03-31,134.0,2775.82495117188,3241.0,492.0,5 Yrs (2020-2025),"Fresno,California",2020-03-31,Class A
2024-03-31,155.0,2931.69213867188,3405.0,164.0,5 Yrs (2020-2025),"Fresno,California",2020-03-31,Class A
2025-03-31,210.899993896484,3110.48657226563,3405.0,0.0,5 Yrs (2020-2025),"Fresno,California",2020-03-31,Class A
2020-03-31,212.0,13246.978515625,13784.0,176.0,5 Yrs (2020-2025),"Fresno,California",2020-03-31,Class B
2021-03-31,583.0,13829.5419921875,14059.0,275.0,5 Yrs (2020-2025),"Fresno,California",2020-03-31,Class B
2022-03-31,158.0,13987.7861328125,14281.0,222.0,5 Yrs (2020-2025),"Fresno,California",2020-03-31,Class B
2023-03-31,130.0,14118.3056640625,14657.0,376.0,5 Yrs (2020-2025),"Fresno,California",2020-03-31,Class B
2024-03-31,75.0,14192.568359375,14847.0,190.0,5 Yrs (2020-2025),"Fresno,California",2020-03-31,Class B
2025-03-31,692.533325195313,14842.0263671875,15480.0,633.0,5 Yrs (2020-2025),"Fresno,California",2020-03-31,Class B
2020-03-31,35.0,36481.02734375,37541.0,0.0,5 Yrs (2020-2025),"Fresno,California",2020-03-31,Class C
2021-03-31,316.0,36797.31640625,37497.0,-44.0,5 Yrs (2020-2025),"Fresno,California",2020-03-31,Class C
2022-03-31,-133.0,36665.64453125,37497.0,0.0,5 Yrs (2020-2025),"Fresno,California",2020-03-31,Class C
2023-03-31,-398.0,36268.6953125,37497.0,0.0,5 Yrs (2020-2025),"Fresno,California",2020-03-31,Class C
2024-03-31,-250.0,36018.86328125,37497.0,0.0,5 Yrs (2020-2025),"Fresno,California",2020-03-31,Class C
2025-03-31,-5.86666679382324,36016.7578125,37497.0,0.0,5 Yrs (2020-2025),"Fresno,California",2020-03-31,Class C
2020-03-31,706.0,3376.10864257813,4013.0,633.0,5 Yrs (2020-2025),"Grand Rapids,Michigan",2020-03-31,Class A
2021-03-31,1093.0,4462.02490234375,5156.0,1143.0,5 Yrs (2020-2025),"Grand Rapids,Michigan",2020-03-31,Class A
2022-03-31,920.0,5380.17041015625,5680.0,524.0,5 Yrs (2020-2025),"Grand Rapids,Michigan",2020-03-31,Class A
2023-03-31,208.0,5590.5859375,5794.0,114.0,5 Yrs (2020-2025),"Grand Rapids,Michigan",2020-03-31,Class A
2024-03-31,13.0,5602.818359375,6138.0,344.0,5 Yrs (2020-2025),"Grand Rapids,Michigan",2020-03-31,Class A
2025-03-31,249.83332824707,5819.4130859375,6382.0,244.0,5 Yrs (2020-2025),"Grand Rapids,Michigan",2020-03-31,Class A
2020-03-31,653.0,20282.509765625,21497.0,618.0,5 Yrs (2020-2025),"Grand Rapids,Michigan",2020-03-31,Class B
2021-03-31,1055.0,21318.599609375,22167.0,670.0,5 Yrs (2020-2025),"Grand Rapids,Michigan",2020-03-31,Class B
2022-03-31,510.0,21827.001953125,22646.0,479.0,5 Yrs (2020-2025),"Grand Rapids,Michigan",2020-03-31,Class B
2023-03-31,377.0,22204.748046875,23813.0,1167.0,5 Yrs (2020-2025),"Grand Rapids,Michigan",2020-03-31,Class B
2024-03-31,545.0,22747.44921875,25193.0,1380.0,5 Yrs (2020-2025),"Grand Rapids,Michigan",2020-03-31,Class B
2025-03-31,1076.06665039063,23531.28125,25754.0,798.8,5 Yrs (2020-2025),"Grand Rapids,Michigan",2020-03-31,Class B
2020-03-31,198.0,20376.052734375,21138.0,14.0,5 Yrs (2020-2025),"Grand Rapids,Michigan",2020-03-31,Class C
2021-03-31,242.0,20612.5546875,21138.0,0.0,5 Yrs (2020-2025),"Grand Rapids,Michigan",2020-03-31,Class C
2022-03-31,-41.0,20565.76171875,21138.0,0.0,5 Yrs (2020-2025),"Grand Rapids,Michigan",2020-03-31,Class C
2023-03-31,40.0,20608.3359375,21480.0,342.0,5 Yrs (2020-2025),"Grand Rapids,Michigan",2020-03-31,Class C
2024-03-31,66.0,20669.93359375,21480.0,0.0,5 Yrs (2020-2025),"Grand Rapids,Michigan",2020-03-31,Class C
2025-03-31,103.666664123535,20761.828125,21654.0,174.0,5 Yrs (2020-2025),"Grand Rapids,Michigan",2020-03-31,Class C
2020-03-31,68.0,4667.19775390625,5114.0,149.0,5 Yrs (2020-2025),"Hartford,Connecticut",2020-03-31,Class A
2021-03-31,323.0,4990.0302734375,5371.0,257.0,5 Yrs (2020-2025),"Hartford,Connecticut",2020-03-31,Class A
2022-03-31,156.0,5146.72216796875,5371.0,0.0,5 Yrs (2020-2025),"Hartford,Connecticut",2020-03-31,Class A
2023-03-31,33.0,5180.1865234375,5371.0,0.0,5 Yrs (2020-2025),"Hartford,Connecticut",2020-03-31,Class A
2024-03-31,239.0,5419.681640625,5641.0,270.0,5 Yrs (2020-2025),"Hartford,Connecticut",2020-03-31,Class A
2025-03-31,450.700012207031,5862.482421875,6297.0,656.0,5 Yrs (2020-2025),"Hartford,Connecticut",2020-03-31,Class A
2020-03-31,841.0,18865.61328125,20625.0,1530.0,5 Yrs (2020-2025),"Hartford,Connecticut",2020-03-31,Class B
2021-03-31,1348.0,20204.900390625,21345.0,720.0,5 Yrs (2020-2025),"Hartford,Connecticut",2020-03-31,Class B
2022-03-31,712.0,20911.94140625,21762.0,417.0,5 Yrs (2020-2025),"Hartford,Connecticut",2020-03-31,Class B
2023-03-31,274.0,21184.69140625,22462.0,700.0,5 Yrs (2020-2025),"Hartford,Connecticut",2020-03-31,Class B
2024-03-31,537.0,21720.798828125,23144.0,682.0,5 Yrs (2020-2025),"Hartford,Connecticut",2020-03-31,Class B
2025-03-31,975.233337402344,22584.5625,24273.0,1361.9667,5 Yrs (2020-2025),"Hartford,Connecticut",2020-03-31,Class B
2020-03-31,129.0,38320.828125,39981.0,73.0,5 Yrs (2020-2025),"Hartford,Connecticut",2020-03-31,Class C
2021-03-31,353.0,38673.484375,39981.0,0.0,5 Yrs (2020-2025),"Hartford,Connecticut",2020-03-31,Class C
2022-03-31,51.0,38725.953125,39917.0,-64.0,5 Yrs (2020-2025),"Hartford,Connecticut",2020-03-31,Class C
2023-03-31,-339.0,38385.3125,39934.0,17.0,5 Yrs (2020-2025),"Hartford,Connecticut",2020-03-31,Class C
2024-03-31,136.0,38520.453125,39980.0,46.0,5 Yrs (2020-2025),"Hartford,Connecticut",2020-03-31,Class C
2025-03-31,-48.3666648864746,38462.0390625,39980.0,0.0,5 Yrs (2020-2025),"Hartford,Connecticut",2020-03-31,Class C
2020-03-31,7609.0,135334.5625,155498.0,14022.0,5 Yrs (2020-2025),"Houston,Texas",2020-03-31,Class A
2021-03-31,13377.0,148710.125,169803.0,14305.0,5 Yrs (2020-2025),"Houston,Texas",2020-03-31,Class A
2022-03-31,15832.0,164539.5,181923.0,12120.0,5 Yrs (2020-2025),"Houston,Texas",2020-03-31,Class A
2023-03-31,6395.0,170935.859375,188422.0,6499.0,5 Yrs (2020-2025),"Houston,Texas",2020-03-31,Class A
2024-03-31,6036.0,176972.96875,197249.0,8827.0,5 Yrs (2020-2025),"Houston,Texas",2020-03-31,Class A
2025-03-31,6724.66650390625,182441.140625,201173.0,6155.0667,5 Yrs (2020-2025),"Houston,Texas",2020-03-31,Class A
2020-03-31,4177.0,228723.921875,252454.0,3578.0,5 Yrs (2020-2025),"Houston,Texas",2020-03-31,Class B
2021-03-31,5180.0,233903.390625,256858.0,4404.0,5 Yrs (2020-2025),"Houston,Texas",2020-03-31,Class B
2022-03-31,10270.0,244172.203125,265132.0,8274.0,5 Yrs (2020-2025),"Houston,Texas",2020-03-31,Class B
2023-03-31,3355.0,247518.40625,274477.0,9345.0,5 Yrs (2020-2025),"Houston,Texas",2020-03-31,Class B
2024-03-31,7265.0,254783.1875,292302.0,17825.0,5 Yrs (2020-2025),"Houston,Texas",2020-03-31,Class B
2025-03-31,13191.533203125,265642.46875,305798.0,17245.7,5 Yrs (2020-2025),"Houston,Texas",2020-03-31,Class B
2020-03-31,-247.0,196366.71875,217838.0,527.0,5 Yrs (2020-2025),"Houston,Texas",2020-03-31,Class C
2021-03-31,1626.0,197989.515625,218410.0,572.0,5 Yrs (2020-2025),"Houston,Texas",2020-03-31,Class C
2022-03-31,5675.0,203664.15625,218595.0,185.0,5 Yrs (2020-2025),"Houston,Texas",2020-03-31,Class C
2023-03-31,-4875.0,198790.328125,219048.0,453.0,5 Yrs (2020-2025),"Houston,Texas",2020-03-31,Class C
2024-03-31,-3017.0,195769.640625,219181.0,133.0,5 Yrs (2020-2025),"Houston,Texas",2020-03-31,Class C
2025-03-31,-108.699996948242,196135.328125,219203.0,25.8667,5 Yrs (2020-2025),"Houston,Texas",2020-03-31,Class C
2020-03-31,904.0,13607.404296875,15898.0,1495.0,5 Yrs (2020-2025),"Indianapolis,Indiana",2020-03-31,Class A
2021-03-31,1415.0,15022.44921875,16465.0,567.0,5 Yrs (2020-2025),"Indianapolis,Indiana",2020-03-31,Class A
2022-03-31,961.0,15983.1494140625,16894.0,429.0,5 Yrs (2020-2025),"Indianapolis,Indiana",2020-03-31,Class A
2023-03-31,-81.0,15902.388671875,17406.0,512.0,5 Yrs (2020-2025),"Indianapolis,Indiana",2020-03-31,Class A
2024-03-31,597.0,16499.5546875,18321.0,915.0,5 Yrs (2020-2025),"Indianapolis,Indiana",2020-03-31,Class A
2025-03-31,712.233337402344,16987.08203125,19234.0,1127.6,5 Yrs (2020-2025),"Indianapolis,Indiana",2020-03-31,Class A
2020-03-31,1193.0,81339.71875,88564.0,899.0,5 Yrs (2020-2025),"Indianapolis,Indiana",2020-03-31,Class B
2021-03-31,2969.0,84303.0703125,90514.0,1950.0,5 Yrs (2020-2025),"Indianapolis,Indiana",2020-03-31,Class B
2022-03-31,2225.0,86509.0,92080.0,1566.0,5 Yrs (2020-2025),"Indianapolis,Indiana",2020-03-31,Class B
2023-03-31,-578.0,85931.5703125,93821.0,1741.0,5 Yrs (2020-2025),"Indianapolis,Indiana",2020-03-31,Class B
2024-03-31,2050.0,87984.6953125,98825.0,5004.0,5 Yrs (2020-2025),"Indianapolis,Indiana",2020-03-31,Class B
2025-03-31,4524.06689453125,91728.6484375,103145.0,5219.0,5 Yrs (2020-2025),"Indianapolis,Indiana",2020-03-31,Class B
2020-03-31,-249.0,47699.05078125,51512.0,-408.0,5 Yrs (2020-2025),"Indianapolis,Indiana",2020-03-31,Class C
2021-03-31,928.0,48628.1953125,51519.0,7.0,5 Yrs (2020-2025),"Indianapolis,Indiana",2020-03-31,Class C
2022-03-31,236.0,48863.4375,51531.0,12.0,5 Yrs (2020-2025),"Indianapolis,Indiana",2020-03-31,Class C
2023-03-31,-1327.0,47537.0,51531.0,0.0,5 Yrs (2020-2025),"Indianapolis,Indiana",2020-03-31,Class C
2024-03-31,428.0,47967.42578125,51549.0,18.0,5 Yrs (2020-2025),"Indianapolis,Indiana",2020-03-31,Class C
2025-03-31,351.933319091797,48114.98828125,51549.0,17.4,5 Yrs (2020-2025),"Indianapolis,Indiana",2020-03-31,Class C
2020-03-31,934.0,14461.16796875,16498.0,1470.0,5 Yrs (2020-2025),"Inland Empire,California",2020-03-31,Class A
2021-03-31,2536.0,16995.42578125,17614.0,1116.0,5 Yrs (2020-2025),"Inland Empire,California",2020-03-31,Class A
2022-03-31,1084.0,18079.935546875,18875.0,1261.0,5 Yrs (2020-2025),"Inland Empire,California",2020-03-31,Class A
2023-03-31,-5.0,18075.423828125,20090.0,1215.0,5 Yrs (2020-2025),"Inland Empire,California",2020-03-31,Class A
2024-03-31,1007.0,19081.59375,22264.0,2174.0,5 Yrs (2020-2025),"Inland Empire,California",2020-03-31,Class A
2025-03-31,2359.30004882813,21042.298828125,24499.0,2527.9,5 Yrs (2020-2025),"Inland Empire,California",2020-03-31,Class A
2020-03-31,775.0,65317.8671875,69016.0,859.0,5 Yrs (2020-2025),"Inland Empire,California",2020-03-31,Class B
2021-03-31,2579.0,67895.84375,69330.0,314.0,5 Yrs (2020-2025),"Inland Empire,California",2020-03-31,Class B
2022-03-31,-280.0,67617.6953125,69528.0,198.0,5 Yrs (2020-2025),"Inland Empire,California",2020-03-31,Class B
2023-03-31,-1222.0,66398.046875,70267.0,739.0,5 Yrs (2020-2025),"Inland Empire,California",2020-03-31,Class B
2024-03-31,443.0,66840.046875,71260.0,993.0,5 Yrs (2020-2025),"Inland Empire,California",2020-03-31,Class B
2025-03-31,1269.16662597656,67765.9296875,72624.0,1573.7667,5 Yrs (2020-2025),"Inland Empire,California",2020-03-31,Class B
2020-03-31,-174.0,78407.8046875,81667.0,0.0,5 Yrs (2020-2025),"Inland Empire,California",2020-03-31,Class C
2021-03-31,1483.0,79888.390625,81667.0,0.0,5 Yrs (2020-2025),"Inland Empire,California",2020-03-31,Class C
2022-03-31,-386.0,79502.390625,81738.0,71.0,5 Yrs (2020-2025),"Inland Empire,California",2020-03-31,Class C
2023-03-31,-1482.0,78023.375,81733.0,-5.0,5 Yrs (2020-2025),"Inland Empire,California",2020-03-31,Class C
2024-03-31,-428.0,77594.34375,81759.0,26.0,5 Yrs (2020-2025),"Inland Empire,California",2020-03-31,Class C
2025-03-31,267.133331298828,77748.9765625,81759.0,19.3333,5 Yrs (2020-2025),"Inland Empire,California",2020-03-31,Class C
2020-03-31,1503.0,11988.099609375,13779.0,1864.0,5 Yrs (2020-2025),"Jacksonville,Florida",2020-03-31,Class A
2021-03-31,2031.0,14019.4287109375,15320.0,1541.0,5 Yrs (2020-2025),"Jacksonville,Florida",2020-03-31,Class A
2022-03-31,1610.0,15629.1630859375,17274.0,1954.0,5 Yrs (2020-2025),"Jacksonville,Florida",2020-03-31,Class A
2023-03-31,1155.0,16784.8359375,18392.0,1118.0,5 Yrs (2020-2025),"Jacksonville,Florida",2020-03-31,Class A
2024-03-31,1529.0,18314.25,22609.0,4217.0,5 Yrs (2020-2025),"Jacksonville,Florida",2020-03-31,Class A
2025-03-31,2805.69995117188,20648.365234375,24847.0,3629.0333,5 Yrs (2020-2025),"Jacksonville,Florida",2020-03-31,Class A
2020-03-31,1552.0,45532.97265625,50261.0,2549.0,5 Yrs (2020-2025),"Jacksonville,Florida",2020-03-31,Class B
2021-03-31,3521.0,49053.98046875,52223.0,1962.0,5 Yrs (2020-2025),"Jacksonville,Florida",2020-03-31,Class B
2022-03-31,1923.0,50977.33203125,54460.0,2237.0,5 Yrs (2020-2025),"Jacksonville,Florida",2020-03-31,Class B
2023-03-31,1069.0,52046.48046875,59643.0,5183.0,5 Yrs (2020-2025),"Jacksonville,Florida",2020-03-31,Class B
2024-03-31,2660.0,54706.55078125,63880.0,4237.0,5 Yrs (2020-2025),"Jacksonville,Florida",2020-03-31,Class B
2025-03-31,4185.13330078125,58054.3515625,66931.0,4406.2667,5 Yrs (2020-2025),"Jacksonville,Florida",2020-03-31,Class B
2020-03-31,73.0,28626.89453125,30900.0,-8.0,5 Yrs (2020-2025),"Jacksonville,Florida",2020-03-31,Class C
2021-03-31,607.0,29233.44921875,30840.0,-60.0,5 Yrs (2020-2025),"Jacksonville,Florida",2020-03-31,Class C
2022-03-31,-255.0,28979.427734375,30840.0,0.0,5 Yrs (2020-2025),"Jacksonville,Florida",2020-03-31,Class C
2023-03-31,-869.0,28111.052734375,30840.0,0.0,5 Yrs (2020-2025),"Jacksonville,Florida",2020-03-31,Class C
2024-03-31,-496.0,27613.970703125,31040.0,200.0,5 Yrs (2020-2025),"Jacksonville,Florida",2020-03-31,Class C
2025-03-31,-61.0666656494141,27491.97265625,30942.0,-90.2667,5 Yrs (2020-2025),"Jacksonville,Florida",2020-03-31,Class C
2020-03-31,1611.0,23156.068359375,26255.0,1850.0,5 Yrs (2020-2025),"Kansas City,Missouri",2020-03-31,Class A
2021-03-31,2636.0,25792.037109375,30151.0,3896.0,5 Yrs (2020-2025),"Kansas City,Missouri",2020-03-31,Class A
2022-03-31,3800.0,29592.119140625,31901.0,1750.0,5 Yrs (2020-2025),"Kansas City,Missouri",2020-03-31,Class A
2023-03-31,1823.0,31414.61328125,34776.0,2875.0,5 Yrs (2020-2025),"Kansas City,Missouri",2020-03-31,Class A
2024-03-31,1420.0,32833.51171875,36084.0,1308.0,5 Yrs (2020-2025),"Kansas City,Missouri",2020-03-31,Class A
2025-03-31,1218.03332519531,33862.8046875,36333.0,507.1,5 Yrs (2020-2025),"Kansas City,Missouri",2020-03-31,Class A
2020-03-31,1122.0,57751.6796875,61904.0,1250.0,5 Yrs (2020-2025),"Kansas City,Missouri",2020-03-31,Class B
2021-03-31,1465.0,59219.64453125,63651.0,1747.0,5 Yrs (2020-2025),"Kansas City,Missouri",2020-03-31,Class B
2022-03-31,3167.0,62376.9609375,67271.0,3620.0,5 Yrs (2020-2025),"Kansas City,Missouri",2020-03-31,Class B
2023-03-31,1317.0,63695.515625,69247.0,1976.0,5 Yrs (2020-2025),"Kansas City,Missouri",2020-03-31,Class B
2024-03-31,2062.0,65756.125,73079.0,3832.0,5 Yrs (2020-2025),"Kansas City,Missouri",2020-03-31,Class B
2025-03-31,3587.2333984375,68534.6171875,75633.0,3583.5,5 Yrs (2020-2025),"Kansas City,Missouri",2020-03-31,Class B
2020-03-31,236.0,62527.87890625,67156.0,-12.0,5 Yrs (2020-2025),"Kansas City,Missouri",2020-03-31,Class C
